id,secCode,secName,orgId,announcementId,announcementTitle,announcementTime,adjunctUrl,adjunctSize,adjunctType,storageTime,columnId,pageColumn,announcementType,associateAnnouncement,important,batchNum,announcementContent,orgName,tileSecName,shortTitle,announcementTypeName,secNameList
,000010,*ST美丽,gssz0000010,1207872096,2015年年度报告摘要（更新后）,1590681600000,finalpage/2020-05-29/1207872096.PDF,193,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030110||01030140,,,,,,*ST美丽,2015年年度报告摘要（更新后）,,
,000010,*ST美丽,gssz0000010,1207872097,2016年年度报告（更新后）,1590681600000,finalpage/2020-05-29/1207872097.PDF,3164,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030140,,,,,,*ST美丽,2016年年度报告（更新后）,,
,000010,*ST美丽,gssz0000010,1207872099,2017年年度报告（更新后）,1590681600000,finalpage/2020-05-29/1207872099.PDF,3145,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030140,,,,,,*ST美丽,2017年年度报告（更新后）,,
,000010,*ST美丽,gssz0000010,1207872100,2017年年度报告摘要（更新后）,1590681600000,finalpage/2020-05-29/1207872100.PDF,282,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030110||01030140,,,,,,*ST美丽,2017年年度报告摘要（更新后）,,
,000010,*ST美丽,gssz0000010,1207872785,2016年年度报告摘要（更新后）,1590681600000,finalpage/2020-05-29/1207872785.PDF,215,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030140,,,,,,*ST美丽,2016年年度报告摘要（更新后）,,
,000010,*ST美丽,gssz0000010,1207684619,2019年年度报告（已取消）,1588176000000,finalpage/2020-04-30/1207684619.PDF,7569,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030101,,,,,,*ST美丽,2019年年度报告（已取消）,,
,000010,*ST美丽,gssz0000010,1207684618,2019年年度报告摘要,1588176000000,finalpage/2020-04-30/1207684618.PDF,343,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030110,,,,,,*ST美丽,2019年年度报告摘要,,
,000005,ST星源,gssz0000005,1216706125,2022年年度报告摘要,1682697600000,finalpage/2023-04-29/1216706125.PDF,345,PDF,,09020202||250101||251302,SZZB,01010503||010112||010301,,,,,,ST星源,2022年年度报告摘要,,
,000005,ST星源,gssz0000005,1216706131,2022年年度报告,1682697600000,finalpage/2023-04-29/1216706131.PDF,4207,PDF,,09020202||250101||251302,SZZB,01010503||010112||010301,,,,,,ST星源,2022年年度报告,,
,000006,深振业Ａ,gssz0000006,1209490151,2020年年度报告摘要,1617120000000,finalpage/2021-03-31/1209490151.PDF,428,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030110,,,,,,深振业Ａ,2020年年度报告摘要,,
,000006,深振业Ａ,gssz0000006,1209490148,2020年年度报告,1617120000000,finalpage/2021-03-31/1209490148.PDF,3076,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030101,,,,,,深振业Ａ,2020年年度报告,,
,000008,神州高铁,gssz0000008,1209725756,2020年年度报告,1618848000000,finalpage/2021-04-20/1209725756.PDF,4055,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030101,,,,,,神州高铁,2020年年度报告,,
,000008,神州高铁,gssz0000008,1209725754,2020年年度报告摘要,1618848000000,finalpage/2021-04-20/1209725754.PDF,353,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030110,,,,,,神州高铁,2020年年度报告摘要,,
,000006,深振业Ａ,gssz0000006,1212943715,2021年年度报告摘要,1650038400000,finalpage/2022-04-16/1212943715.PDF,215,PDF,,09020202||250101||251302,SZZB,01010503||010112||010301,,,,,,深振业Ａ,2021年年度报告摘要,,
,000006,深振业Ａ,gssz0000006,1212943740,2021年年度报告,1650038400000,finalpage/2022-04-16/1212943740.PDF,3617,PDF,,09020202||250101||251302,SZZB,01010503||010112||010301,,,,,,深振业Ａ,2021年年度报告,,
,000001,平安银行,gssz0000001,1212533358,2021年年度报告摘要,1646841600000,finalpage/2022-03-10/1212533358.PDF,532,PDF,,09020202||250101||251302,SZZB,01010503||010112||010301,,,,,,平安银行,2021年年度报告摘要,,
,000001,平安银行,gssz0000001,1212533413,2021年年度报告,1646841600000,finalpage/2022-03-10/1212533413.PDF,4627,PDF,,09020202||250101||251302,SZZB,01010503||010112||010301,,,,,,平安银行,2021年年度报告,,
,000008,神州高铁,gssz0000008,1213213643,2021年年度报告摘要,1651161600000,finalpage/2022-04-29/1213213643.PDF,298,PDF,,09020202||250101||251302,SZZB,01010503||010112||010301,,,,,,神州高铁,2021年年度报告摘要,,
,000008,神州高铁,gssz0000008,1213213656,2021年年度报告,1651161600000,finalpage/2022-04-29/1213213656.PDF,4932,PDF,,09020202||250101||251302,SZZB,01010503||010112||010301,,,,,,神州高铁,2021年年度报告,,
,000011,深物业A,gssz0000011,1202109368,2015年年度报告摘要,1459353600000,finalpage/2016-03-31/1202109368.PDF,277,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030110,,,,,,深物业A,2015年年度报告摘要,,
,000011,深物业A,gssz0000011,1202109373,2015年年度报告,1459353600000,finalpage/2016-03-31/1202109373.PDF,1045,PDF,,09020202||250101||250102||251302,SZZB,01010503||010112||01030101,,,,,,深物业A,2015年年度报告,,
